YEAR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,Location,timestamp,lightning
2004,27.05,25.01,26.03,20.14,88.5,0.01,99.07,0.43,265.84,0.61,263.33,Prayagraj,2004-08-18 04:00:00,0
2004,27.26,25.39,26.33,20.63,89.5,0.01,99.1,0.34,248.2,0.42,243.43,Prayagraj,2004-08-18 05:00:00,0
2004,29.39,25.55,27.47,20.81,80,0.01,99.15,0.27,136.17,0.44,116.57,Prayagraj,2004-08-18 06:00:00,0
2004,31.62,24.44,28.03,19.47,65.81,0.01,99.19,0.59,115.2,0.75,110.14,Prayagraj,2004-08-18 07:00:00,0
2004,32.53,24.41,28.48,19.41,62.31,0.12,99.21,0.53,135,0.62,129.34,Prayagraj,2004-08-18 08:00:00,0
2004,33.39,24.6,29,19.59,60.06,0.19,99.21,0.59,178.47,0.63,173.58,Prayagraj,2004-08-18 09:00:00,0
2004,33.98,24.77,29.37,19.84,58.75,0.3,99.17,0.95,214.61,0.98,212.68,Prayagraj,2004-08-18 10:00:00,0
2004,34.3,24.9,29.6,20.02,58.12,0.43,99.11,1.53,233.07,1.63,233.19,Prayagraj,2004-08-18 11:00:00,0
2004,34.41,25.05,29.73,20.2,58.25,0.28,99.03,2.09,244.01,2.26,244.67,Prayagraj,2004-08-18 12:00:00,0
2004,34.27,25.13,29.7,20.32,59,0.26,98.94,2.46,250.7,2.73,251.67,Prayagraj,2004-08-18 13:00:00,0
2004,33.94,25.18,29.55,20.39,60.25,0.14,98.89,2.73,256.76,3.13,257.74,Prayagraj,2004-08-18 14:00:00,0
2004,33.26,25.36,29.31,20.57,63.25,0.12,98.86,2.78,260.3,3.43,261.22,Prayagraj,2004-08-18 15:00:00,0
2004,32.26,25.97,29.11,21.36,69.5,0.11,98.86,2.46,261.79,3.69,262.69,Prayagraj,2004-08-18 16:00:00,0
2004,30.82,26.24,28.53,21.73,76.62,0.12,98.89,2.31,260.06,3.79,260.27,Prayagraj,2004-08-18 17:00:00,0
2004,29.52,27,28.26,22.71,86.19,0.1,98.96,1.79,253.78,3.82,253.72,Prayagraj,2004-08-18 18:00:00,0
2004,29.03,26.81,27.92,22.46,87.81,0.1,99.03,1.79,246.34,3.84,246.62,Prayagraj,2004-08-18 19:00:00,0
2004,28.58,26.63,27.61,22.16,89,0.11,99.09,1.79,237.14,3.82,237.45,Prayagraj,2004-08-18 20:00:00,0
2004,28.11,26.38,27.24,21.85,90.31,0.13,99.09,1.8,227.46,3.92,227.66,Prayagraj,2004-08-18 21:00:00,0
2004,27.67,26.18,26.92,21.61,91.44,0.16,99.03,1.78,220.55,3.92,220.64,Prayagraj,2004-08-18 22:00:00,0
2004,27.29,26,26.64,21.36,92.56,0.2,98.97,1.69,216.18,3.75,216.18,Prayagraj,2004-08-18 23:00:00,0
2004,26.94,25.87,26.41,21.24,93.69,0.23,98.92,1.57,214.48,3.47,214.44,Prayagraj,2004-08-19 00:00:00,0
2004,26.73,25.78,26.26,21.12,94.38,0.26,98.88,1.4,216.17,2.99,216.06,Prayagraj,2004-08-19 01:00:00,0
2004,26.6,25.67,26.13,21,94.5,0.26,98.85,1.18,230.92,2.27,230.72,Prayagraj,2004-08-19 02:00:00,0
2004,26.48,25.57,26.02,20.87,94.56,0.25,98.85,1.05,268.72,1.85,270,Prayagraj,2004-08-19 03:00:00,0
2004,26.25,25.5,25.87,20.75,95.56,0.23,98.87,1.32,307.55,2.61,308.31,Prayagraj,2004-08-19 04:00:00,0
2004,26.55,25.62,26.08,20.94,94.56,0.22,98.9,1.95,319.22,3.62,319.12,Prayagraj,2004-08-19 05:00:00,0
2004,27.45,25.87,26.66,21.24,91,0.21,98.94,2.93,319.22,3.57,319.97,Prayagraj,2004-08-19 06:00:00,0
2004,29.01,26.05,27.52,21.42,84,0.24,98.97,3.11,323.59,3.71,324.94,Prayagraj,2004-08-19 07:00:00,0
2004,30.47,25.92,28.19,21.3,76.69,0.18,98.98,3.34,332,3.97,332.93,Prayagraj,2004-08-19 08:00:00,0
2004,31.67,25.61,28.64,20.87,70.31,0.33,98.96,3.67,339.67,4.29,340.08,Prayagraj,2004-08-19 09:00:00,0
2004,32.45,25.24,28.85,20.45,65.81,0.4,98.91,3.8,345.33,4.41,345.32,Prayagraj,2004-08-19 10:00:00,0
2004,32.63,25.17,28.9,20.39,64.81,0.31,98.84,3.56,349.26,4.18,349.11,Prayagraj,2004-08-19 11:00:00,0
2004,32.87,25.25,29.05,20.45,64.25,0.26,98.78,3.31,348.85,3.89,348.76,Prayagraj,2004-08-19 12:00:00,0
2004,33.01,25.25,29.12,20.51,63.81,0.24,98.71,3.13,342.7,3.66,342.73,Prayagraj,2004-08-19 13:00:00,0
2004,32.57,25.29,28.93,20.57,65.56,0.14,98.66,2.97,328.57,3.57,328.95,Prayagraj,2004-08-19 14:00:00,0
2004,31.97,25.35,28.66,20.63,68,0.09,98.65,3.21,311.84,4.01,312.48,Prayagraj,2004-08-19 15:00:00,0
2004,30.87,25.73,28.3,21.12,74.12,0.06,98.67,3.22,300.49,4.77,300.93,Prayagraj,2004-08-19 16:00:00,0
2004,29.41,26.01,27.71,21.42,81.81,0.05,98.71,2.9,293.81,5.35,293.87,Prayagraj,2004-08-19 17:00:00,0
2004,28.29,25.94,27.12,21.36,87.06,0.04,98.77,2.69,289.86,5.82,290.02,Prayagraj,2004-08-19 18:00:00,0
2004,27.87,25.78,26.83,21.12,88.25,0.04,98.82,3.01,288.62,6.11,288.78,Prayagraj,2004-08-19 19:00:00,0
2004,27.51,25.72,26.62,21.06,89.88,0.04,98.87,3.06,289.36,5.98,289.62,Prayagraj,2004-08-19 20:00:00,0
2004,27.24,25.72,26.48,21.06,91.31,0.05,98.87,3.02,290.73,5.71,291.01,Prayagraj,2004-08-19 21:00:00,0
2004,26.99,25.74,26.37,21.06,92.75,0.06,98.83,2.96,291.35,5.45,291.71,Prayagraj,2004-08-19 22:00:00,0
2004,26.73,25.74,26.23,21.12,94.12,0.07,98.78,2.89,290.54,5.26,290.99,Prayagraj,2004-08-19 23:00:00,0
2004,26.52,25.72,26.12,21.06,95.25,0.08,98.73,2.9,290.83,5.17,291.37,Prayagraj,2004-08-20 00:00:00,0
2004,26.37,25.71,26.04,21.06,96,0.09,98.7,2.78,293.83,4.98,294.39,Prayagraj,2004-08-20 01:00:00,0
2004,26.27,25.7,25.98,21.06,96.44,0.09,98.67,2.62,299.09,4.85,299.74,Prayagraj,2004-08-20 02:00:00,0
2004,26.18,25.65,25.92,21,96.81,0.09,98.66,2.42,304.61,4.72,305.16,Prayagraj,2004-08-20 03:00:00,0
2004,26.05,25.62,25.83,20.94,97.25,0.07,98.68,2.11,307.46,4.45,307.87,Prayagraj,2004-08-20 04:00:00,0
2004,26.31,25.73,26.02,21.06,96.44,0.07,98.72,2.15,309.7,3.88,309.85,Prayagraj,2004-08-20 05:00:00,0
2004,27.26,26.05,26.66,21.48,92.94,0.06,98.79,2.47,315.9,2.98,317.98,Prayagraj,2004-08-20 06:00:00,0
2004,28.48,26.23,27.35,21.73,87.56,0.07,98.85,2.25,345.29,2.62,348.29,Prayagraj,2004-08-20 07:00:00,0
2004,29.71,26.12,27.91,21.55,81,0.16,98.88,2.01,22.67,2.33,25.45,Prayagraj,2004-08-20 08:00:00,0
2004,30.73,25.92,28.33,21.3,75.56,0.31,98.88,2.05,42.99,2.38,44.2,Prayagraj,2004-08-20 09:00:00,0
2004,31.4,25.76,28.58,21.12,71.94,0.35,98.84,2.05,45.77,2.37,46.2,Prayagraj,2004-08-20 10:00:00,0
2004,31.89,25.61,28.75,20.94,69.38,0.32,98.8,2.03,47.03,2.34,47.16,Prayagraj,2004-08-20 11:00:00,0
2004,32.06,25.49,28.78,20.81,68.19,0.3,98.73,2.05,52.91,2.37,53.05,Prayagraj,2004-08-20 12:00:00,0
2004,32.27,25.49,28.88,20.81,67.44,0.28,98.68,1.96,56.56,2.27,56.8,Prayagraj,2004-08-20 13:00:00,0
2004,32.04,25.51,28.78,20.81,68.44,0.18,98.66,1.6,55.77,1.88,56.18,Prayagraj,2004-08-20 14:00:00,0
2004,31.75,25.66,28.71,21,70.19,0.08,98.67,1.36,48.26,1.67,48.79,Prayagraj,2004-08-20 15:00:00,0
2004,31.3,26.08,28.69,21.55,73.81,0.06,98.68,1.28,42.53,1.78,43.22,Prayagraj,2004-08-20 16:00:00,0
2004,30.3,26.22,28.26,21.73,78.88,0.04,98.7,1.38,45.23,2.06,44.69,Prayagraj,2004-08-20 17:00:00,0
2004,29.05,26.96,28.01,22.71,88.38,0.03,98.74,1.28,50.96,2.34,50.15,Prayagraj,2004-08-20 18:00:00,0
2004,28.49,26.68,27.58,22.28,89.81,0.02,98.79,1.43,59.79,2.83,59.69,Prayagraj,2004-08-20 19:00:00,0
2004,27.99,26.41,27.2,21.97,91,0.02,98.84,1.52,68.96,3.29,69.41,Prayagraj,2004-08-20 20:00:00,0
2004,27.62,26.27,26.94,21.79,92.31,0.02,98.86,1.49,76.69,3.32,76.94,Prayagraj,2004-08-20 21:00:00,0
2004,27.28,26.19,26.74,21.67,93.62,0.03,98.85,1.42,79.86,3.17,80.35,Prayagraj,2004-08-20 22:00:00,0
2004,26.98,26.09,26.53,21.55,94.81,0.04,98.84,1.37,79.52,3.08,79.92,Prayagraj,2004-08-20 23:00:00,0
2004,26.73,25.99,26.36,21.42,95.56,0.05,98.82,1.37,74.05,3.06,74.3,Prayagraj,2004-08-21 00:00:00,0
2004,26.49,25.83,26.16,21.24,96.06,0.05,98.8,1.47,65.48,3.32,65.67,Prayagraj,2004-08-21 01:00:00,0
2004,26.33,25.73,26.03,21.06,96.44,0.06,98.8,1.6,56.93,3.56,57.08,Prayagraj,2004-08-21 02:00:00,0
2004,26.18,25.64,25.9,20.94,96.69,0.06,98.81,1.76,49.87,3.8,50.25,Prayagraj,2004-08-21 03:00:00,0
2004,26.02,25.55,25.79,20.81,97.06,0.06,98.82,1.87,43.98,3.98,44.2,Prayagraj,2004-08-21 04:00:00,0
2004,26.13,25.53,25.83,20.81,96.44,0.05,98.84,2.27,39.55,4.15,39.96,Prayagraj,2004-08-21 05:00:00,0
2004,26.73,25.72,26.22,21.06,94.06,0.05,98.87,3.04,38.96,3.83,39.96,Prayagraj,2004-08-21 06:00:00,0
2004,28.28,25.92,27.1,21.3,86.94,0.06,98.91,3.53,60.54,4.38,63.89,Prayagraj,2004-08-21 07:00:00,0
2004,29.86,25.84,27.85,21.18,79,0.66,98.98,4.15,76.93,5.06,77.79,Prayagraj,2004-08-21 08:00:00,0
2004,31.05,25.73,28.39,21.06,73.31,0.72,98.99,4.15,72.93,5.06,73.78,Prayagraj,2004-08-21 09:00:00,0
2004,31.7,25.39,28.55,20.63,69.25,0.73,98.94,4.48,61.78,5.45,62.44,Prayagraj,2004-08-21 10:00:00,0
2004,32.14,25.29,28.72,20.51,67.12,0.64,98.87,4.87,54.6,5.98,55.21,Prayagraj,2004-08-21 11:00:00,0
2004,32.75,25.38,29.06,20.63,65.19,0.6,98.78,5.25,51.41,6.42,52.27,Prayagraj,2004-08-21 12:00:00,0
2004,33.01,25.49,29.25,20.81,64.75,0.48,98.69,5.52,48.27,6.79,49.25,Prayagraj,2004-08-21 13:00:00,0
2004,32.69,25.55,29.12,20.87,66.06,0.27,98.63,5.5,43.96,6.93,44.86,Prayagraj,2004-08-21 14:00:00,0
2004,31.98,25.64,28.81,21,69.12,0.2,98.6,5.3,39.37,7.03,39.99,Prayagraj,2004-08-21 15:00:00,0
2004,30.97,26.07,28.52,21.55,75.19,0.13,98.59,4.65,36.47,6.93,36.79,Prayagraj,2004-08-21 16:00:00,0
2004,29.57,26.31,27.94,21.85,82.56,0.11,98.66,3.84,39.88,7.12,40.28,Prayagraj,2004-08-21 17:00:00,0
2004,28.61,26.01,27.31,21.42,85.69,0.08,98.77,3.8,47.58,7.57,48.01,Prayagraj,2004-08-21 18:00:00,0
2004,28.17,25.86,27.01,21.24,87.19,0.05,98.82,3.92,46.86,7.61,47.54,Prayagraj,2004-08-21 19:00:00,0
2004,27.84,25.72,26.78,21.06,88.12,0.04,98.84,4.44,44.22,7.87,44.6,Prayagraj,2004-08-21 20:00:00,0
2004,27.44,25.76,26.6,21.12,90.5,0.05,98.84,4.45,40.01,7.48,40.51,Prayagraj,2004-08-21 21:00:00,0
2004,27.23,25.88,26.55,21.3,92.31,0.11,98.81,4.64,34.3,7.22,35.17,Prayagraj,2004-08-21 22:00:00,0
2004,27.05,26.05,26.55,21.48,94.12,0.35,98.77,4.52,36.22,6.82,37.32,Prayagraj,2004-08-21 23:00:00,0
2004,26.93,26.15,26.54,21.61,95.31,0.41,98.73,4.45,46.85,6.71,48.12,Prayagraj,2004-08-22 00:00:00,0
2004,26.86,26.19,26.52,21.67,95.94,0.47,98.67,4.57,56.72,6.91,57.93,Prayagraj,2004-08-22 01:00:00,0
2004,26.85,26.21,26.53,21.73,96.12,0.53,98.66,4.51,64.14,7.03,65.29,Prayagraj,2004-08-22 02:00:00,0
2004,26.84,26.23,26.53,21.73,96.25,0.63,98.69,4.52,69.56,7.15,70.65,Prayagraj,2004-08-22 03:00:00,0
2004,26.8,26.19,26.5,21.67,96.31,0.61,98.72,4.3,68.93,6.96,69.98,Prayagraj,2004-08-22 04:00:00,0
2004,26.86,26.19,26.52,21.67,95.94,0.59,98.79,4.11,65.19,6.6,66.29,Prayagraj,2004-08-22 05:00:00,0
2004,27.4,26.45,26.93,21.97,94.44,0.54,98.91,4.35,61.09,5.98,62.43,Prayagraj,2004-08-22 06:00:00,0
2004,28.08,26.78,27.43,22.4,92.44,0.48,99.01,4.45,63.21,5.66,65.63,Prayagraj,2004-08-22 07:00:00,0
2004,28.9,26.75,27.83,22.34,88,0.08,99.09,5.09,78.22,6.54,80.23,Prayagraj,2004-08-22 08:00:00,0
2004,29.73,26.48,28.1,21.97,82.69,0.17,99.13,5.54,85.07,7.06,86.45,Prayagraj,2004-08-22 09:00:00,0
2004,30.4,26.23,28.31,21.67,78.31,0.27,99.11,5.86,85.79,7.48,87.13,Prayagraj,2004-08-22 10:00:00,0
2004,30.9,26,28.44,21.36,75.12,0.25,99.05,6.15,83.8,7.82,85.25,Prayagraj,2004-08-22 11:00:00,0
2004,31.15,25.77,28.46,21.12,73.06,0.24,98.98,6.28,83.14,8.03,84.42,Prayagraj,2004-08-22 12:00:00,0
2004,31.23,25.67,28.45,21,72.25,0.19,98.9,6.3,84.45,8.14,85.54,Prayagraj,2004-08-22 13:00:00,0
2004,31.2,25.69,28.44,21.06,72.5,0.13,98.83,6.06,84.97,7.97,85.67,Prayagraj,2004-08-22 14:00:00,0
2004,30.85,25.93,28.39,21.3,75,0.07,98.81,5.39,83.26,7.46,83.69,Prayagraj,2004-08-22 15:00:00,0
2004,30.06,26.3,28.18,21.79,80.19,0.05,98.8,4.28,80.23,6.8,80.47,Prayagraj,2004-08-22 16:00:00,0
2004,28.9,26.44,27.67,21.97,86.44,0.05,98.84,3.3,76.72,6.59,76.85,Prayagraj,2004-08-22 17:00:00,0
2004,28.19,26.22,27.2,21.67,88.94,0.04,98.89,3.18,74.6,6.71,74.69,Prayagraj,2004-08-22 18:00:00,0
2004,27.87,26.08,26.98,21.48,89.94,0.04,98.96,3.27,71.74,6.72,71.92,Prayagraj,2004-08-22 19:00:00,0
2004,27.62,25.97,26.8,21.36,90.62,0.04,99.01,3.55,69.93,6.81,70.15,Prayagraj,2004-08-22 20:00:00,0
2004,27.37,25.94,26.65,21.3,91.75,0.04,99.03,3.79,69.85,6.79,70.17,Prayagraj,2004-08-22 21:00:00,0
2004,27.12,25.91,26.51,21.24,93,0.03,99.03,4.06,70.21,6.88,70.7,Prayagraj,2004-08-22 22:00:00,0
2004,26.91,25.88,26.4,21.24,94,0.04,99,4.27,70.67,6.9,71.38,Prayagraj,2004-08-22 23:00:00,0
2004,26.71,25.85,26.28,21.18,94.94,0.05,98.93,4.4,70.5,6.9,71.3,Prayagraj,2004-08-23 00:00:00,0
2004,26.55,25.81,26.19,21.18,95.56,0.05,98.87,4.48,69.89,6.93,70.77,Prayagraj,2004-08-23 01:00:00,0
2004,26.45,25.76,26.11,21.12,95.88,0.06,98.85,4.49,69.01,6.96,69.9,Prayagraj,2004-08-23 02:00:00,0
2004,26.36,25.69,26.03,21.06,96.06,0.06,98.87,4.37,68.48,6.86,69.34,Prayagraj,2004-08-23 03:00:00,0
2004,26.25,25.63,25.94,20.94,96.25,0.06,98.89,4.22,68.61,6.75,69.34,Prayagraj,2004-08-23 04:00:00,0
2004,26.32,25.62,25.98,20.94,95.81,0.05,98.94,4.28,68.16,6.55,68.88,Prayagraj,2004-08-23 05:00:00,0
2004,27.19,25.98,26.58,21.36,92.94,0.05,99,4.77,69.87,6.14,71.75,Prayagraj,2004-08-23 06:00:00,0
2004,28.63,26.05,27.34,21.42,85.88,0.06,99.06,5.44,82.32,6.84,83.9,Prayagraj,2004-08-23 07:00:00,0
2004,30.12,25.65,27.89,20.94,76.94,0.27,99.09,5.69,91.34,7.04,92.35,Prayagraj,2004-08-23 08:00:00,0
2004,31.23,25.37,28.3,20.57,71.06,0.45,99.1,5.53,96.97,6.73,97.81,Prayagraj,2004-08-23 09:00:00,0
2004,32.01,25.37,28.69,20.57,67.88,0.67,99.08,5.09,99.36,6.11,100.16,Prayagraj,2004-08-23 10:00:00,0
2004,32.58,25.47,29.03,20.69,66.12,0.76,99.03,4.7,99.38,5.6,100.13,Prayagraj,2004-08-23 11:00:00,0
2004,32.96,25.52,29.24,20.81,65,0.81,98.97,4.39,98.91,5.23,99.72,Prayagraj,2004-08-23 12:00:00,0
2004,33.08,25.58,29.33,20.87,64.75,0.89,98.9,4.17,97.31,5.01,98.26,Prayagraj,2004-08-23 13:00:00,0
2004,32.87,25.72,29.3,21.06,66.12,0.81,98.86,3.98,96.76,4.96,97.61,Prayagraj,2004-08-23 14:00:00,0
2004,32.34,26.07,29.2,21.48,69.5,0.58,98.85,3.68,95.6,5.11,96.23,Prayagraj,2004-08-23 15:00:00,0
2004,31.54,26.37,28.96,21.91,74.06,0.53,98.87,3.39,94.9,5.38,95.41,Prayagraj,2004-08-23 16:00:00,0
2004,30.06,26.9,28.48,22.58,83.19,0.44,98.91,2.67,94.86,5.53,94.86,Prayagraj,2004-08-23 17:00:00,0
2004,28.86,26.53,27.69,22.03,87.12,0.4,98.97,2.7,96.16,6.21,96.28,Prayagraj,2004-08-23 18:00:00,0
2004,28.49,26.27,27.38,21.73,87.69,0.37,99.03,3.08,99.2,6.93,99.27,Prayagraj,2004-08-23 19:00:00,0
2004,28.17,26.12,27.15,21.55,88.56,0.39,99.07,3.58,102.46,7.42,102.59,Prayagraj,2004-08-23 20:00:00,0
2004,27.87,26.1,26.98,21.48,90,0.42,99.08,4.04,106.26,7.48,106.45,Prayagraj,2004-08-23 21:00:00,0
2004,27.56,26.2,26.88,21.61,92.12,0.46,99.08,4.15,111.44,7.16,111.52,Prayagraj,2004-08-23 22:00:00,0
2004,27.31,26.33,26.83,21.79,94.31,0.52,99.07,3.39,120.17,5.94,120.45,Prayagraj,2004-08-23 23:00:00,0
2004,27.16,26.48,26.83,21.97,95.94,0.57,99.04,2.4,134.47,4.62,135.21,Prayagraj,2004-08-24 00:00:00,0
2004,27.03,26.51,26.77,22.03,96.81,0.59,98.98,1.93,138.44,3.94,140.15,Prayagraj,2004-08-24 01:00:00,0
2004,26.9,26.44,26.66,21.97,97.19,0.55,98.93,1.7,129.03,3.63,131.07,Prayagraj,2004-08-24 02:00:00,0
2004,26.77,26.33,26.55,21.79,97.31,0.47,98.95,1.84,115.69,3.9,117.44,Prayagraj,2004-08-24 03:00:00,0
2004,26.68,26.23,26.45,21.67,97.25,0.4,98.99,2.06,112.77,4.3,113.91,Prayagraj,2004-08-24 04:00:00,0
2004,26.73,26.19,26.46,21.61,96.69,0.32,99.06,2.42,117.89,4.56,118.45,Prayagraj,2004-08-24 05:00:00,0
2004,27.23,26.3,26.76,21.73,94.5,0.26,99.14,3.2,125.36,4.25,126.32,Prayagraj,2004-08-24 06:00:00,0
2004,27.87,26.07,26.97,21.42,89.88,0.21,99.22,3.21,142.52,3.84,145.44,Prayagraj,2004-08-24 07:00:00,0
2004,28.76,25.57,27.16,20.75,82.81,0.09,99.27,3.23,155.85,3.8,157.65,Prayagraj,2004-08-24 08:00:00,0
2004,29.87,25.26,27.56,20.39,76.31,0.15,99.28,3.34,149.17,3.93,150.58,Prayagraj,2004-08-24 09:00:00,0
2004,30.61,25.19,27.9,20.32,72.81,0.19,99.27,3.75,138.88,4.44,140.65,Prayagraj,2004-08-24 10:00:00,0
2004,30.98,25.08,28.03,20.2,70.81,0.16,99.19,4.18,135,4.95,136.73,Prayagraj,2004-08-24 11:00:00,0
2004,31.23,24.98,28.1,20.08,69.31,0.15,99.1,4.49,133.73,5.34,135.53,Prayagraj,2004-08-24 12:00:00,0
2004,31.43,24.87,28.15,19.96,68.12,0.12,99.01,4.65,133.16,5.58,135,Prayagraj,2004-08-24 13:00:00,0
2004,31.52,24.89,28.21,20.02,67.88,0.09,98.95,4.54,131.37,5.58,133.01,Prayagraj,2004-08-24 14:00:00,0
2004,31.33,24.89,28.11,20.02,68.62,0.07,98.92,4.34,128.79,5.54,130.14,Prayagraj,2004-08-24 15:00:00,0
2004,30.57,25.28,27.92,20.51,73.31,0.06,98.93,3.69,125.34,5.49,125.61,Prayagraj,2004-08-24 16:00:00,0
2004,29.01,25.75,27.38,21.06,82.5,0.05,98.95,2.88,120.11,5.75,119.84,Prayagraj,2004-08-24 17:00:00,0
2004,27.78,25.19,26.48,20.39,85.69,0.06,98.99,3.01,119.36,6.65,119.34,Prayagraj,2004-08-24 18:00:00,0
2004,27.45,24.83,26.14,19.9,85.5,0.07,99.04,3.36,123.14,7.12,123.32,Prayagraj,2004-08-24 19:00:00,0
2004,27.15,24.65,25.9,19.71,86.12,0.08,99.09,3.57,129.76,7.26,129.98,Prayagraj,2004-08-24 20:00:00,0
2004,26.93,24.7,25.81,19.78,87.5,0.08,99.1,3.61,136.58,7.11,136.78,Prayagraj,2004-08-24 21:00:00,0
2004,26.8,24.9,25.84,20.02,89.31,0.09,99.09,3.49,144.85,6.9,145.75,Prayagraj,2004-08-24 22:00:00,0
2004,26.74,25.23,25.98,20.39,91.38,0.09,99.06,3.09,154.54,6.38,155.72,Prayagraj,2004-08-24 23:00:00,0
2004,26.69,25.51,26.11,20.75,93.12,0.09,99.02,2.68,165.84,5.78,167.35,Prayagraj,2004-08-25 00:00:00,0
2004,26.55,25.64,26.09,20.94,94.69,0.09,98.99,2.34,173.87,5.09,175.07,Prayagraj,2004-08-25 01:00:00,0
2004,26.43,25.66,26.05,20.94,95.44,0.08,98.98,2.15,181.67,4.69,182.86,Prayagraj,2004-08-25 02:00:00,0
2004,26.22,25.55,25.88,20.81,96,0.06,99,2.12,186.99,4.65,187.82,Prayagraj,2004-08-25 03:00:00,0
2004,25.94,25.36,25.65,20.57,96.5,0.04,99.03,2.22,190.56,4.86,191.13,Prayagraj,2004-08-25 04:00:00,0
2004,26.01,25.28,25.65,20.45,95.62,0.03,99.1,2.83,197.53,4.94,197.49,Prayagraj,2004-08-25 05:00:00,0
2004,26.98,25.47,26.23,20.69,91.38,0.02,99.18,3.75,207.26,4.64,209.67,Prayagraj,2004-08-25 06:00:00,0
2004,28.69,25.5,27.09,20.69,82.81,0.04,99.25,4.24,224.4,5.1,226.3,Prayagraj,2004-08-25 07:00:00,0
2004,30.44,25.18,27.8,20.26,73.5,0.01,99.29,4.03,229.88,4.74,229.95,Prayagraj,2004-08-25 08:00:00,0
2004,31.55,25.05,28.3,20.14,68.44,0.01,99.29,3.63,228.32,4.23,228.07,Prayagraj,2004-08-25 09:00:00,0
2004,32.29,25.09,28.69,20.2,65.75,0.02,99.26,3.21,225.69,3.73,225.59,Prayagraj,2004-08-25 10:00:00,0
2004,32.85,25.18,29.01,20.32,64.12,0.03,99.18,2.86,220.57,3.32,220.81,Prayagraj,2004-08-25 11:00:00,0
2004,33.2,25.23,29.21,20.39,63,0.04,99.09,2.7,216.31,3.15,216.93,Prayagraj,2004-08-25 12:00:00,0
2004,33.26,25.14,29.2,20.32,62.44,0.04,99.01,2.68,215.4,3.13,215.95,Prayagraj,2004-08-25 13:00:00,0
2004,33.1,25.04,29.07,20.2,62.62,0.03,98.95,2.79,221.02,3.28,221.43,Prayagraj,2004-08-25 14:00:00,0
2004,32.73,25.07,28.9,20.26,64.12,0.02,98.92,2.8,228.74,3.44,228.96,Prayagraj,2004-08-25 15:00:00,0
2004,31.89,25.54,28.72,20.81,69.12,0.01,98.92,2.46,235.5,3.61,235.76,Prayagraj,2004-08-25 16:00:00,0
2004,30.38,26.12,28.25,21.55,78,0.01,98.96,2.21,241.71,3.82,242.07,Prayagraj,2004-08-25 17:00:00,0
2004,29.05,26.38,27.72,21.85,85.44,0.01,99.01,1.91,245.54,3.96,245.66,Prayagraj,2004-08-25 18:00:00,0
2004,28.51,26.13,27.33,21.55,86.81,0.01,99.05,2.01,247.12,4.32,247.1,Prayagraj,2004-08-25 19:00:00,0
2004,28.04,25.87,26.95,21.18,87.88,0.01,99.09,2.15,244.64,4.84,244.76,Prayagraj,2004-08-25 20:00:00,0
2004,27.61,25.65,26.63,20.94,89,0.01,99.07,2.37,240.82,5.35,241.08,Prayagraj,2004-08-25 21:00:00,0
2004,27.23,25.55,26.39,20.81,90.38,0.01,99.04,2.61,238.07,5.66,238.44,Prayagraj,2004-08-25 22:00:00,0
2004,26.9,25.51,26.2,20.75,91.94,0.01,98.99,2.77,235.91,5.67,236.29,Prayagraj,2004-08-25 23:00:00,0
2004,26.61,25.48,26.05,20.75,93.44,0.01,98.95,2.77,232.32,5.47,232.9,Prayagraj,2004-08-26 00:00:00,0
2004,26.33,25.42,25.88,20.69,94.56,0.01,98.91,2.74,227.08,5.3,227.69,Prayagraj,2004-08-26 01:00:00,0
2004,26.12,25.29,25.71,20.51,95.06,0.01,98.89,2.81,222.64,5.32,223.33,Prayagraj,2004-08-26 02:00:00,0
2004,25.94,25.15,25.55,20.32,95.31,0.01,98.9,2.9,220.3,5.43,220.98,Prayagraj,2004-08-26 03:00:00,0
2004,25.83,24.98,25.4,20.14,94.94,0.01,98.92,3.24,223.83,5.88,225.05,Prayagraj,2004-08-26 04:00:00,0
2004,26.03,24.81,25.42,19.9,92.88,0.01,98.94,3.71,231.08,6.08,231.83,Prayagraj,2004-08-26 05:00:00,0
2004,27.21,25.04,26.12,20.14,87.75,0.01,98.98,4.44,232.65,5.62,234.28,Prayagraj,2004-08-26 06:00:00,0
2004,28.8,25.26,27.02,20.45,81.12,0.01,99.01,5,241.31,6.12,243.53,Prayagraj,2004-08-26 07:00:00,0
2004,30.05,25.21,27.62,20.39,75.25,0.04,99.01,5.25,252.43,6.35,253.57,Prayagraj,2004-08-26 08:00:00,0
2004,31.01,24.98,28,20.14,70.25,0.04,99.01,5.35,257,6.42,257.57,Prayagraj,2004-08-26 09:00:00,0
2004,31.84,24.94,28.39,20.08,66.88,0.03,98.96,5.42,256.84,6.49,257.27,Prayagraj,2004-08-26 10:00:00,0
2004,32.57,24.98,28.78,20.14,64.38,0.03,98.88,5.59,255.52,6.71,256.26,Prayagraj,2004-08-26 11:00:00,0
2004,33.05,24.99,29.02,20.14,62.62,0.06,98.77,5.8,254.93,7.01,255.81,Prayagraj,2004-08-26 12:00:00,0
2004,33.25,24.97,29.11,20.14,61.88,0.06,98.69,5.98,255.93,7.34,256.78,Prayagraj,2004-08-26 13:00:00,0
